,Unnamed: 0.1,Unnamed: 0,Number,Name,Start,End,Link,id,namespace,orig_price,fmt_orig_price,tags,seller,taglist,action,adventure,puzzle,rpg,shooter,strategy,survival,osx,windows,singleplayer,multiplayer
261,261,261,216,Defense Grid: The Awakening,7/22/2021,7/29/2021,https://store.epicgames.com/en-US/p/defense-grid,cae9b411f608482a9c646f00daac9e46,0dabb0f14acf4fef84bd2b2bf3085dfc,999.0,$9.99,"['1188', '21894', '19847', '21127', '21129', '9547', '1233', '1393', '1170', '21138', '21139', '21140', '21141', '1370', '1115', '21149', '21119']",,"[{'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '1233'}, {'id': '1393'}, {'id': '1170'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,False
262,262,262,215,Obduction,7/15/2021,7/22/2021,https://store.epicgames.com/en-US/p/obduction,48a3d2ead65c450b996ba3f4c1d88c68,4ac85017adaf4d228518d64325c4ec65,2999.0,$29.99,"['1298', '21894', '1370', '9547', '1117', '21150', '10719', '1263']",,"[{'id': '1298'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '21150'}, {'id': '10719'}, {'id': '1263'}]",False,True,True,False,False,False,False,False,True,True,False
263,263,263,214,Offworld Trading Company,7/15/2021,7/22/2021,https://store.epicgames.com/en-US/p/offworld-trading-company,4531b00fcf354680bf68d138b7155fda,e8882546f28e4832af823c646aed232e,2999.0,$29.99,"['1120', '21122', '1188', '21125', '21129', '9547', '1263', '15375', '21138', '1299', '21140', '21141', '1115', '21149']",,"[{'id': '1120'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1263'}, {'id': '15375'}, {'id': '21138'}, {'id': '1299'}, {'id': '21140'}, {'id': '21141'}, {'id': '1115'}, {'id': '21149'}]",False,False,False,False,False,True,False,False,True,False,False
264,264,264,213,Ironcast,7/8/2021,7/15/2021,https://store.epicgames.com/en-US/p/ironcast,397d1ab85db34e7a8dfd943b51c1c6a5,8e56fc9fc0fb4f18af0592c74ad896ba,1499.0,$14.99,"['21894', '1367', '1370', '1115', '9547', '9549', '1263', '15375']",,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '15375'}]",False,False,False,False,False,True,False,False,True,True,False
265,265,265,212,Bridge Constructor: The Walking Dead,7/8/2021,7/15/2021,https://store.epicgames.com/en-US/p/bridge-constructor-the-walking-dead,8e30f82a970b48e684a27ca49c386115,39697c68e46b48d2b75e17bdc417d859,999.0,$9.99,"['1393', '1298', '21894', '1370', '1115', '9547', '21150', '10719']",,"[{'id': '1393'}, {'id': '1298'}, {'id': '21894'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '21150'}, {'id': '10719'}]",False,False,True,False,False,True,False,False,True,True,False
266,266,266,211,The Spectrum Retreat,7/1/2021,7/8/2021,https://store.epicgames.com/en-US/p/the-spectrum-retreat,2cb68a86262b4e0a91dbe0625cbbb242,32ef234417314b65a4f76041b684f4d0,1299.0,$12.99,"['1298', '21894', '1370', '1115', '9547', '1117', '9549', '15375']",,"[{'id': '1298'}, {'id': '21894'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '15375'}]",False,True,True,False,False,True,False,False,True,True,False
267,267,267,210,Sonic Mania,6/24/2021,7/1/2021,https://store.epicgames.com/en-US/p/sonic-mania,8d50972d297f448cb3718d6e8094327a,45e7cf3c49054f2fb20b673d9b0ae69e,1999.0,$19.99,"['1216', '21121', '21122', '1188', '21127', '9547', '9549', '1264', '21138', '21139', '21140', '21109', '21141', '1370', '21149', '1151', '21119']",,"[{'id': '1216'}, {'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '1264'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '1151'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,True,False
268,268,268,209,Horizon Chase Turbo,6/24/2021,7/1/2021,https://store.epicgames.com/en-US/p/horizon-chase-turbo,58a2b650955f4920876afe86dfb563c1,253d451b16364a22907dd01b7e928fb6,1999.0,$19.99,"['21121', '21122', '1188', '21125', '21894', '19847', '9547', '1263', '21136', '21138', '1299', '21139', '21140', '21141', '1212', '21149', '21119']",,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '1263'}, {'id': '21136'}, {'id': '21138'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1212'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,False,False
269,269,269,208,Overcooked! 2,6/17/2021,6/24/2021,https://store.epicgames.com/en-US/p/overcooked-2,0fd170f41c284239a6a6e0be2df3b8e5,2d94b7b33d7f4d02a8fff6fbf71ac7ab,2499.0,$24.99,"['21121', '21122', '1188', '21894', '9547', '15375', '1264', '21136', '1393', '21138', '1203', '21139', '21140', '21141', '21149', '21119']",,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '15375'}, {'id': '1264'}, {'id': '21136'}, {'id': '1393'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,False,True
270,270,270,207,Hell Is Other Demons,6/17/2021,6/24/2021,https://store.epicgames.com/en-US/p/hell-is-other-demons,1786c8d9cd474bef9ce221929411633f,643a8667d7a940b8b36094020fcd0dcf,999.0,$9.99,"['21894', '1210', '1370', '1083', '9547', '1151', '10719']",Cuddle Monster AB,"[{'id': '21894'}, {'id': '1210'}, {'id': '1370'}, {'id': '1083'}, {'id': '9547'}, {'id': '1151'}, {'id': '10719'}]",False,False,False,False,True,False,False,False,True,True,False
271,271,271,206,Control,6/10/2021,6/17/2021,https://store.epicgames.com/en-US/p/control,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
272,272,272,205,Frostpunk,6/3/2021,6/10/2021,https://store.epicgames.com/en-US/p/frostpunk,1d43b9f055f846f38413d036f0cc2a04,be886d9db65047a89b24cd4317695f18,2999.0,$29.99,"['1188', '21894', '21127', '21129', '9547', '15375', '21137', '21138', '21139', '21140', '21141', '1080', '1146', '1370', '21146', '1115', '21149']",,"[{'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1080'}, {'id': '1146'}, {'id': '1370'}, {'id': '21146'}, {'id': '1115'}, {'id': '21149'}]",False,False,False,False,False,True,True,False,True,True,False
273,273,273,204,Among Us,5/27/2021,6/3/2021,https://store.epicgames.com/en-US/p/among-us,63e07f28b89445ba80f06657ef0b68a7,33956bcb55d4452d8c47e16b94e294bd,499.0,$4.99,"['21121', '21122', '1188', '21125', '9547', '15375', '1264', '1296', '21138', '1203', '1299', '21139', '21140', '21141', '21149', '21119']",,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '9547'}, {'id': '15375'}, {'id': '1264'}, {'id': '1296'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,False,True
274,274,274,203,NBA 2K21,5/20/2021,5/27/2021,https://store.epicgames.com/en-US/p/nba-2k21,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
275,275,275,202,The Lion’s Song,5/13/2021,5/20/2021,https://store.epicgames.com/en-US/p/the-lions-song,ed820853b9f649ac93e2456b2362220d,e35a5826457c4c98aada2ffad7b5ea5d,799.0,$7.99,"['1395', '1370', '9547', '35244', '1117', '10719']",Mi'pu'mi Games GmbH,"[{'id': '1395'}, {'id': '1370'}, {'id': '9547'}, {'id': '35244'}, {'id': '1117'}, {'id': '10719'}]",False,True,False,False,False,False,False,False,True,True,False
276,276,276,201,Pine,5/6/2021,5/13/2021,https://store.epicgames.com/en-US/p/pine,4cc414e570bc43cfa0d7fda4830909ac,7e1b3a8e19c949c0bfaed0424a8c4bb5,2499.0,$24.99,"['1216', '21894', '1336', '1370', '1307', '9547', '1117', '9549']",,"[{'id': '1216'}, {'id': '21894'}, {'id': '1336'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}]",True,True,False,False,False,False,False,False,True,True,False
277,277,277,200,World of Warships Exclusive Starter Pack,5/6/2021,5/13/2021,https://store.epicgames.com/en-US/p/world-of-warships--exclusive-starter-pack,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
278,278,278,199,Idle Champions of the Forgotten Realms,4/29/2021,5/6/2021,https://store.epicgames.com/en-US/p/idle-champions-of-the-forgotten-realms,a9748abde1c94b66aae5250bb9fc5503,7e508f543b05465abe3a935960eb70ac,0.0,0,"['21136', '21122', '21138', '21139', '1188', '1141', '1370', '1115', '9547', '21149', '21119']",,"[{'id': '21136'}, {'id': '21122'}, {'id': '21138'}, {'id': '21139'}, {'id': '1188'}, {'id': '1141'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,False
279,279,279,198,Alien: Isolation,4/22/2021,4/29/2021,https://store.epicgames.com/en-US/p/alien-isolation,d37f3694e7a04edb8347f3cb6320f9d3,df37f065c3f14eadbf011177396e2966,3999.0,$39.99,"['1216', '21122', '21138', '21139', '21140', '21141', '21894', '21127', '21129', '1370', '9547', '21149']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '21894'}, {'id': '21127'}, {'id': '21129'}, {'id': '1370'}, {'id': '9547'}, {'id': '21149'}]",True,False,False,False,False,False,False,False,True,True,False
280,280,280,197,Hand of Fate 2,4/22/2021,4/29/2021,https://store.epicgames.com/en-US/p/hand-of-fate-2,ef673112760b43c39b8492c31da80e4b,eb348461cdaf4bec9d69a1c4bb39ecc4,2999.0,$29.99,"['1216', '21894', '19847', '9547', '21137', '21138', '21139', '21140', '21141', '1370', '21149', '10719', '21119']",,"[{'id': '1216'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '10719'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,True,False
281,281,281,196,Deponia: The Complete Journey,4/15/2021,4/22/2021,https://store.epicgames.com/en-US/p/deponia-the-complete-journey,abdae4ebcf3e41beb6ec8040d818afcd,e5decf71f325458b92653616ee98682a,2999.0,$29.99,"['1298', '21894', '9547', '1116', '1117', '21150']",,"[{'id': '1298'}, {'id': '21894'}, {'id': '9547'}, {'id': '1116'}, {'id': '1117'}, {'id': '21150'}]",False,True,True,False,False,False,False,False,True,False,False
282,282,282,195,Ken Follett’s The Pillars of the Earth,4/15/2021,4/22/2021,https://store.epicgames.com/en-US/p/ken-follets-the-pillars-of-the-earth,ded5930173d5495993186871fbfd329a,ce8393adfbf342ceab0a36479ffbc627,1999.0,$19.99,"['1298', '1395', '21123', '21894', '19847', '1370', '9547', '1117', '9549', '21151']",Daedalic Entertainment,"[{'id': '1298'}, {'id': '1395'}, {'id': '21123'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '21151'}]",False,True,True,False,False,False,False,False,True,True,False
283,283,283,194,The First Tree,4/15/2021,4/22/2021,https://store.epicgames.com/en-US/p/the-first-tree,844f72b164ad4f5884c4feeca5561678,489c2ca47aaa4190b694184b979d3b23,999.0,$9.99,"['1381', '19847', '1117', '9549', '1263']",,"[{'id': '1381'}, {'id': '19847'}, {'id': '1117'}, {'id': '9549'}, {'id': '1263'}]",False,True,False,False,False,False,False,False,False,False,False
284,284,284,193,3 out of 10: Season Two,4/8/2021,4/15/2021,https://store.epicgames.com/en-US/p/3-out-of-10-season-2,9fc33e99abf342138323856854e745ec,b829cfd910554ad3ad2eb3b314e2b1ef,0.0,0,"['1370', '9547', '1116', '1117', '9549']",,"[{'id': '1370'}, {'id': '9547'}, {'id': '1116'}, {'id': '1117'}, {'id': '9549'}]",False,True,False,False,False,False,False,False,True,True,False
285,285,285,192,Tales of the Neon Sea,4/1/2021,4/8/2021,https://store.epicgames.com/en-US/p/tales-of-the-neon-sea,b5e5f4fbdd4a40348c3a9a554f076922,37e6d41ce91e44988190c2f10108d4e9,1699.0,$16.99,"['1298', '21894', '1127', '1370', '9547', '1117', '9549']",,"[{'id': '1298'}, {'id': '21894'}, {'id': '1127'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}]",False,True,True,False,False,False,False,False,True,True,False
286,286,286,191,Creature in the Well,3/25/2021,4/1/2021,https://store.epicgames.com/en-US/p/creature-in-the-well,000f9a594ed44b3981272946d330d968,e4ac2f8cd49b42f18821f3fc3b6fc1b6,1499.0,$14.99,"['1216', '21109', '21894', '1370', '9547', '1263']",,"[{'id': '1216'}, {'id': '21109'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1263'}]",True,False,False,False,False,False,False,False,True,True,False
287,287,287,190,The Fall,3/18/2021,3/25/2021,https://store.epicgames.com/en-US/p/the-fall,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
288,288,288,189,Surviving Mars,3/11/2021,3/18/2021,https://store.epicgames.com/en-US/p/surviving-mars,39516a5b66d04b75b25a810e593b0a97,d759128018124dcabb1fbee9bb28e178,2999.0,$29.99,"['1188', '21894', '21127', '9547', '9549', '15375', '21138', '21139', '21140', '21141', '1080', '1146', '1370', '1115', '21149', '10719', '21119']",,"[{'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1080'}, {'id': '1146'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '10719'}, {'id': '21119'}]",False,False,False,False,False,True,True,False,True,True,False
289,289,289,188,Wargame: Red Dragon,3/4/2021,3/11/2021,https://store.epicgames.com/en-US/p/wargame-red-dragon,3cca0612b6334f5cb610d1379a39ad6c,d66c34349a054c3ea529726a5687520e,2999.0,$29.99,"['21122', '21125', '21129', '9547', '1264', '1393', '21138', '1203', '1299', '21139', '21140', '21141', '1370', '21146', '1115']",,"[{'id': '21122'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1264'}, {'id': '1393'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1115'}]",False,False,False,False,False,True,False,False,True,True,True
290,290,290,187,Sunless Sea,2/25/2021,3/4/2021,https://store.epicgames.com/en-US/p/sunless-sea,5d921696022d4bbe850c76be8c9bc98f,f672c20984f04f69936e6057feefe3d1,1899.0,$18.99,"['21122', '1188', '21894', '19847', '9547', '1263', '21137', '21138', '21139', '21140', '1367', '1370', '21147', '1117', '21149', '10719']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '1263'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '1367'}, {'id': '1370'}, {'id': '21147'}, {'id': '1117'}, {'id': '21149'}, {'id': '10719'}]",False,True,False,False,False,False,False,False,True,True,False
291,291,291,186,Rage 2,2/18/2021,2/25/2021,https://store.epicgames.com/en-US/p/rage-2,26c8bec5ae4f44b6b942b9564e81cafc,2736ab9fec9c4a93a7a2872ed5154d4b,3999.0,$39.99,"['1216', '1185', '1188', '21894', '9547', '15375', '21138', '21139', '21140', '21109', '21141', '1307', '21149', '21119']",Bethesda Softworks LLC,"[{'id': '1216'}, {'id': '1185'}, {'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1307'}, {'id': '21149'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,False,False
292,292,292,185,Absolute Drift,2/18/2021,2/25/2021,https://store.epicgames.com/en-US/p/absolute-drift,0c90d229f27a4251beee8b4776a8fb44,9d2f484bbec64aa8ad234b3199dcaf1c,1199.0,$11.99,"['21894', '19847', '1370', '9547', '1212', '10719', '1263']",,"[{'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1212'}, {'id': '10719'}, {'id': '1263'}]",False,False,False,False,False,False,False,False,True,True,False
293,293,293,184,Halcyon 6 Starbase Commander,2/4/2021,2/11/2021,https://store.epicgames.com/en-US/p/halcyon-6,e7946db0d53a418e8cb17a92dd908cd5,3dd7b519d7ab4631ae96d3efa8588514,1499.0,$14.99,"['21894', '1367', '1370', '1115', '9547', '1263']",,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '1263'}]",False,False,False,False,False,True,False,False,True,True,False
294,294,294,183,Metro: Last Light Redux,2/4/2021,2/11/2021,https://store.epicgames.com/en-US/p/metro-last-light-redux,6bad44fc6dd9456081442559c51a577f,epic,1999.0,$19.99,"['1216', '1370', '1210', '9547', '1294']",,"[{'id': '1216'}, {'id': '1370'}, {'id': '1210'}, {'id': '9547'}, {'id': '1294'}]",True,False,False,False,True,False,False,False,True,True,False
295,295,295,182,For the King,2/4/2021,2/11/2021,https://store.epicgames.com/en-US/p/for-the-king,55e88d9d4c864d53ba3a03f58222ed24,epic,1999.0,$19.99,"['1264', '1386', '9547', '1117', '10719']",Curve Digital,"[{'id': '1264'}, {'id': '1386'}, {'id': '9547'}, {'id': '1117'}, {'id': '10719'}]",False,True,False,False,False,False,False,False,True,False,False
296,296,296,181,Dandara: Trials of Fear Edition,1/28/2021,2/4/2021,https://store.epicgames.com/en-US/p/dandara,a5dbe3de0fb14e029d78f85b25e89ca6,73b62f4875a248d8acc95966ce94c80f,1499.0,$14.99,"['1216', '21109', '9547', '22924', '10719', '1151', '1247']",,"[{'id': '1216'}, {'id': '21109'}, {'id': '9547'}, {'id': '22924'}, {'id': '10719'}, {'id': '1151'}, {'id': '1247'}]",True,False,False,False,False,False,False,False,True,False,False
297,297,297,180,Galactic Civilizations III,1/21/2021,1/28/2021,https://store.epicgames.com/en-US/p/galactic-civilizations-iii,5d63b78c08184c10933a47874117db8c,3c52fbac843d4375803187739db84801,2499.0,$24.99,"['21122', '1188', '21894', '21127', '9547', '1166', '15375', '21138', '21139', '21140', '21141', '1115', '21149']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '1166'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1115'}, {'id': '21149'}]",False,False,False,False,False,True,False,False,True,False,False
298,298,298,179,Star Wars Battlefront II: Celebration Edition,1/14/2021,1/21/2021,https://store.epicgames.com/en-US/p/star-wars-battlefront-2,ea7721c6c2694e72813d3661bc68a2cb,b156c3365a5b4cb9a01a5e1108b4e3f4,3999.0,$39.99,"['1216', '1264', '1203', '19847', '1210', '1370', '9547', '1117', '15375']",Electronic Arts,"[{'id': '1216'}, {'id': '1264'}, {'id': '1203'}, {'id': '19847'}, {'id': '1210'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '15375'}]",True,True,False,False,True,False,False,False,True,True,True
299,299,299,178,Crying Suns,1/7/2021,1/14/2021,https://store.epicgames.com/en-US/p/crying-suns,462844c5fc104812a53792c42d400644,0a4fc789eb0143c29296de79df5387ab,2499.0,$24.99,"['21894', '1367', '19847', '1258', '1370', '1115', '21147', '9547', '10719', '15375']",,"[{'id': '21894'}, {'id': '1367'}, {'id': '19847'}, {'id': '1258'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '9547'}, {'id': '10719'}, {'id': '15375'}]",False,False,False,False,False,True,False,False,True,True,False
300,300,300,177,Jurassic World Evolution,12/31/2020,1/7/2021,https://store.epicgames.com/en-US/p/jurassic-world-evolution,d5a8d607058f4accb71aa406dc8cece0,047392e91d5e4cfdb19e2767440ab206,4499.0,$44.99,"['21122', '1188', '21894', '21127', '9547', '15375', '1393', '21138', '21139', '21140', '21141', '1370', '21146', '1115', '21149', '21119']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '15375'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1115'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,False
301,301,301,176,Torchlight II,12/30/2020,12/31/2020,https://store.epicgames.com/en-US/p/torchlight-2,9ca2b214a7b0477cb57fb0975f50043c,8432511ef63b489b843d21ff486a0355,1999.0,$19.99,"['1216', '21122', '1188', '21894', '21127', '9547', '15375', '1264', '1265', '21138', '21139', '21140', '21109', '21141', '1367', '1336', '21147', '21149', '10719', '21119']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '15375'}, {'id': '1264'}, {'id': '1265'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1367'}, {'id': '1336'}, {'id': '21147'}, {'id': '21149'}, {'id': '10719'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,False,False
