,Unnamed: 0.1,Unnamed: 0,Number,Name,Start,End,Link,id,descr,namespace,orig_price,fmt_orig_price,tags,seller,taglist,action,adventure,puzzle,rpg,shooter,strategy,survival,osx,windows,singleplayer,multiplayer
250,250,250,227,Yoku’s Island Express,9/2/2021,9/9/2021,https://store.epicgames.com/en-US/p/yokus-island-express,f28ce458986e4f8dbbf67be5d0ac41e6,"Meet Yoku, the pint-sized postman protagonist of Yoku's Island Express! Use a unique blend of pinball mechanics, platforming and open world exploration to unlock the secrets of Mokumana Island.",54399b3ef40d4c568e5904607470ffe9,1999.0,$19.99,"['1336', '1370', '9547', '1117', '1247', '1263', '15375']",Team17 Digital Ltd,"[{'id': '1336'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1247'}, {'id': '1263'}, {'id': '15375'}]",False,True,False,False,False,False,False,False,True,True,False
251,251,251,226,Automachef,8/26/2021,9/2/2021,https://store.epicgames.com/en-US/p/automachef,c57ffe9b84324710845173de8a887feb,"Welcome to Automachef, a resource management puzzler where you design kitchens, program machinery and watch your genius come to life! It’s time to engineer tomorrow’s kitchen, today!",75ec0c7498894d1a99a5c8f02f3e4c55,1499.0,$14.99,"['1393', '21138', '1188', '21141', '21894', '1370', '9547', '1263', '15375']",,"[{'id': '1393'}, {'id': '21138'}, {'id': '1188'}, {'id': '21141'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1263'}, {'id': '15375'}]",False,False,False,False,False,False,False,False,True,True,False
252,252,252,225,Saints Row: The Third Remastered,8/26/2021,9/2/2021,https://store.epicgames.com/en-US/p/saints-row-the-third-remastered,822ad2aee1ff4b2da5dd03a995527821,"Experience The Full Package, Remastered.                        Steelport, the original city of sin, has never looked so good as it drowns in sex, drugs and guns. The Third Street Saints are at the height of power and yours to control. This is your city. These are your rules.",3928fd8975b2437d894bbc5cd21de9a0,2999.0,$29.99,"['1216', '21122', '1188', '21126', '9547', '15375', '21138', '1203', '21139', '21140', '21109', '21141', '21149', '1279', '21119']",Plaion,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21126'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '21149'}, {'id': '1279'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,False,True
253,253,253,224,Yooka-Laylee,8/19/2021,8/26/2021,https://store.epicgames.com/en-US/p/yooka-laylee,03d4680cc79a4030b40e2d7c6bdacbaf,"Yooka-Laylee is an all-new open-world platformer from genre veterans Playtonic! Explore huge, beautiful worlds, meet an unforgettable cast of characters and horde a vault-load of collectibles as buddy-duo Yooka and Laylee embark on an epic adventure!",131e306949034972959ca401ca27837e,3999.0,$39.99,"['1188', '21894', '9547', '9549', '1263', '21138', '1203', '21139', '21141', '1370', '1117', '1151', '21119']",,"[{'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21141'}, {'id': '1370'}, {'id': '1117'}, {'id': '1151'}, {'id': '21119'}]",False,True,False,False,False,False,False,False,True,True,True
254,254,254,223,Void Bastards,8/19/2021,8/26/2021,https://store.epicgames.com/en-US/p/void-bastards,c1bb7eb3554b42f0957cc87363e59e1d,Void Bastards is a revolutionary new strategy-shooter that will test your wits as well as exercise your aim. Can you lead the misfit prisoners of the Void Ark through the derelict spaceships?,6b753bd045604be89d9779e741c604b1,2999.0,$29.99,"['1216', '21121', '21137', '21138', '21139', '21140', '1210', '1370', '9547', '9549', '21119', '15375']",,"[{'id': '1216'}, {'id': '21121'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '1210'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '21119'}, {'id': '15375'}]",True,False,False,False,True,False,False,False,True,True,False
255,255,255,222,Rebel Galaxy,8/12/2021,8/19/2021,https://store.epicgames.com/en-US/p/rebel-galaxy,73f7ee3f9e5540ff963573b9c3b08744,"Rebel Galaxy is a game of action-packed combat, exploration, discovery, trade, and “negotiation” with the outlandish denizens at the edge of the known universe.  You’ll battle pirates, explore anomalies, befriend aliens, scavenge battle wreckage, mine asteroids, and discover a...",weaver,1999.0,$19.99,"['1281', '21138', '1188', '21140', '21141', '1367', '1370', '1307', '9547', '9549', '21149', '21119']",,"[{'id': '1281'}, {'id': '21138'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '9549'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
256,256,256,221,Minit,8/5/2021,8/12/2021,https://store.epicgames.com/en-US/p/minit,c3bb66a9e2064fa580597cee86cbc1df,Minit is a peculiar little adventure played sixty seconds at a time.,43605e89e49d438485298819a7ef17b4,999.0,$9.99,"['1298', '1370', '9547', '9548', '1117', '9549', '10719', '1263', '15375']",,"[{'id': '1298'}, {'id': '1370'}, {'id': '9547'}, {'id': '9548'}, {'id': '1117'}, {'id': '9549'}, {'id': '10719'}, {'id': '1263'}, {'id': '15375'}]",False,True,True,False,False,False,False,True,True,True,False
257,257,257,220,A Plague Tale: Innocence,8/5/2021,8/12/2021,https://store.epicgames.com/en-US/p/a-plague-tale-innocence,89e949b9176d4f04a5b2e6ca28655b21,"Follow the grim tale of young Amicia and her little brother Hugo, in a heartrending journey through the darkest hours of history. Hunted by Inquisition soldiers and surrounded by unstoppable swarms of rats, they will come to know and trust each other.",71d19da3678943098859baa9c4c39f95,3999.0,$39.99,"['1216', '21122', '1188', '21894', '21127', '9547', '21138', '21139', '21140', '21109', '21141', '1370', '21146', '1117', '21149', '21119']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]",True,True,False,False,False,False,False,False,True,True,False
258,258,258,219,Train Sim World 2,7/29/2021,8/5/2021,https://store.epicgames.com/en-US/p/train-sim-world-2,240096b07cf94eaba1d3695221127d89,"The evolution of train simulation! Master iconic locomotives on high-speed services, long freight hauls or precise commuter traffic, and get creative with customisation tools in this advanced sequel. Climb into the cab in Train Sim World 2.",d8d8b399f3d14ac2b9b75870329a68dd,1999.0,$19.99,"['1188', '21127', '9547', '9549', '21135', '1393', '21138', '21139', '21140', '21141', '1370', '21146', '21149', '21119']",Dovetail Games,"[{'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '21135'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
259,259,259,218,Mothergunship,7/29/2021,8/5/2021,https://store.epicgames.com/en-US/p/mothergunship,5d2ce65c344c40918fe103c5dc34e6f1,"MOTHERGUNSHIP is a bullet-hell FPS where you craft your own guns, fight huge bosses, and defeat a robotic alien armada that conquered Earth. Face off against overwhelming odds in brutal, non-stop combats where thinking on your feet is the only way to survive.",7dc02eac2fe347368b5f72a02bb5bc5e,2499.0,$24.99,"['1216', '1264', '1185', '1203', '21109', '21894', '1210', '1370', '9547']",,"[{'id': '1216'}, {'id': '1264'}, {'id': '1185'}, {'id': '1203'}, {'id': '21109'}, {'id': '21894'}, {'id': '1210'}, {'id': '1370'}, {'id': '9547'}]",True,False,False,False,True,False,False,False,True,True,True
260,260,260,217,Verdun,7/22/2021,7/29/2021,https://store.epicgames.com/en-US/p/verdun,7d26ed48c61f498189e60b282eaddbdf,Merciless trench warfare immerses you and your squad in intense battles of attack and defense. Verdun is the first multiplayer FPS set in an authentic World War One setting offering a rarely seen battlefield experience.,e4a2a414d46849f49a35c0f80df2903a,1999.0,$19.99,"['1216', '21122', '1188', '21125', '1190', '21894', '19847', '9547', '9549', '15375', '21135', '1264', '21138', '1203', '1299', '21139', '21140', '21141', '1210', '1370', '21146', '21149', '10719']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '1190'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21135'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1210'}, {'id': '1370'}, {'id': '21146'}, {'id': '21149'}, {'id': '10719'}]",True,False,False,False,True,False,False,False,True,True,True
261,261,261,216,Defense Grid: The Awakening,7/22/2021,7/29/2021,https://store.epicgames.com/en-US/p/defense-grid,cae9b411f608482a9c646f00daac9e46,"Defense Grid: The Awakening is the ultimate tower defense game that appeals to players of all skill levels. A horde of enemies is invading, and it's up to the player to stop them by strategically building defensive towers around their base.",0dabb0f14acf4fef84bd2b2bf3085dfc,999.0,$9.99,"['1188', '21894', '19847', '21127', '21129', '9547', '1233', '1393', '1170', '21138', '21139', '21140', '21141', '1370', '1115', '21149', '21119']",,"[{'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '1233'}, {'id': '1393'}, {'id': '1170'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,False
262,262,262,215,Obduction,7/15/2021,7/22/2021,https://store.epicgames.com/en-US/p/obduction,48a3d2ead65c450b996ba3f4c1d88c68,"A sci-fi adventure from Cyan, the creators of Myst. Abducted far across the universe, you find yourself on a broken alien landscape with odd pieces of Earth. Explore, uncover, solve, and find a way to make it home.",4ac85017adaf4d228518d64325c4ec65,2999.0,$29.99,"['1298', '21894', '1370', '9547', '1117', '21150', '10719', '1263']",,"[{'id': '1298'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '21150'}, {'id': '10719'}, {'id': '1263'}]",False,True,True,False,False,False,False,False,True,True,False
263,263,263,214,Offworld Trading Company,7/15/2021,7/22/2021,https://store.epicgames.com/en-US/p/offworld-trading-company,4531b00fcf354680bf68d138b7155fda,"Mars has been colonized, and Earth's corporate titans fight to dominate this new market. Competition is fierce in this fast-paced economic RTS from Civilization IV Lead Designer, Soren Johnson.",e8882546f28e4832af823c646aed232e,2999.0,$29.99,"['1120', '21122', '1188', '21125', '21129', '9547', '1263', '15375', '21138', '1299', '21140', '21141', '1115', '21149']",,"[{'id': '1120'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1263'}, {'id': '15375'}, {'id': '21138'}, {'id': '1299'}, {'id': '21140'}, {'id': '21141'}, {'id': '1115'}, {'id': '21149'}]",False,False,False,False,False,True,False,False,True,False,False
264,264,264,213,Ironcast,7/8/2021,7/15/2021,https://store.epicgames.com/en-US/p/ironcast,397d1ab85db34e7a8dfd943b51c1c6a5,"Ironcast is inspired by Victorian-era science fiction, set in an exciting alternative history; a time when refined men and women in top hats and bonnets commanded gigantic walking war machines, laying waste to the enemies of the British Empire.",8e56fc9fc0fb4f18af0592c74ad896ba,1499.0,$14.99,"['21894', '1367', '1370', '1115', '9547', '9549', '1263', '15375']",,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '15375'}]",False,False,False,False,False,True,False,False,True,True,False
265,265,265,212,Bridge Constructor: The Walking Dead,7/8/2021,7/15/2021,https://store.epicgames.com/en-US/p/bridge-constructor-the-walking-dead,8e30f82a970b48e684a27ca49c386115,Prepare for the ultimate mashup experience! Bridge Constructor: The Walking Dead combines the legendary and challenging puzzle gameplay of Bridge Constructor™ with the post-apocalyptic zombie universe of AMC’s The Walking Dead.,39697c68e46b48d2b75e17bdc417d859,999.0,$9.99,"['1393', '1298', '21894', '1370', '1115', '9547', '21150', '10719']",,"[{'id': '1393'}, {'id': '1298'}, {'id': '21894'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '21150'}, {'id': '10719'}]",False,False,True,False,False,True,False,False,True,True,False
266,266,266,211,The Spectrum Retreat,7/1/2021,7/8/2021,https://store.epicgames.com/en-US/p/the-spectrum-retreat,2cb68a86262b4e0a91dbe0625cbbb242,"Check-in to The Spectrum Retreat for a stay you won’t forget. Explore the pristine and uncanny hotel, The Penrose, while solving its ingenious colour-coded puzzles and discovering the reasons behind their seemingly never-ending stay.",32ef234417314b65a4f76041b684f4d0,1299.0,$12.99,"['1298', '21894', '1370', '1115', '9547', '1117', '9549', '15375']",,"[{'id': '1298'}, {'id': '21894'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '15375'}]",False,True,True,False,False,True,False,False,True,True,False
267,267,267,210,Sonic Mania,6/24/2021,7/1/2021,https://store.epicgames.com/en-US/p/sonic-mania,8d50972d297f448cb3718d6e8094327a,"The ultimate celebration of past and future. An all-new adventure full of unique bosses, rolling 2D landscapes, and fun classic gameplay. Sonic Mania brings retro fast-paced platforming into the future through pixel perfect 2D graphics running at 60FPS.",45e7cf3c49054f2fb20b673d9b0ae69e,1999.0,$19.99,"['1216', '21121', '21122', '1188', '21127', '9547', '9549', '1264', '21138', '21139', '21140', '21109', '21141', '1370', '21149', '1151', '21119']",,"[{'id': '1216'}, {'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '1264'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '1151'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,True,False
268,268,268,209,Horizon Chase Turbo,6/24/2021,7/1/2021,https://store.epicgames.com/en-US/p/horizon-chase-turbo,58a2b650955f4920876afe86dfb563c1,Horizon Chase Turbo is a racing game inspired by the great hits of the 80's and 90's. It recreates the classic arcade gameplay with unbound speed limits of fun. Full throttle on and enjoy!,253d451b16364a22907dd01b7e928fb6,1999.0,$19.99,"['21121', '21122', '1188', '21125', '21894', '19847', '9547', '1263', '21136', '21138', '1299', '21139', '21140', '21141', '1212', '21149', '21119']",,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '1263'}, {'id': '21136'}, {'id': '21138'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1212'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,False,False
269,269,269,208,Overcooked! 2,6/17/2021,6/24/2021,https://store.epicgames.com/en-US/p/overcooked-2,0fd170f41c284239a6a6e0be2df3b8e5,Overcooked returns with a brand-new helping of chaotic cooking action! Journey back to the Onion Kingdom and assemble your team of chefs in classic couch co-op or online play for up to four players. Hold onto your aprons … it’s time to save the world (again!),2d94b7b33d7f4d02a8fff6fbf71ac7ab,2499.0,$24.99,"['21121', '21122', '1188', '21894', '9547', '15375', '1264', '21136', '1393', '21138', '1203', '21139', '21140', '21141', '21149', '21119']",,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '15375'}, {'id': '1264'}, {'id': '21136'}, {'id': '1393'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,False,True
270,270,270,207,Hell Is Other Demons,6/17/2021,6/24/2021,https://store.epicgames.com/en-US/p/hell-is-other-demons,1786c8d9cd474bef9ce221929411633f,"Hell is Other Demons is an action-platform shooter, with Roguelite elements. Explore a sprawling, hand-crafted world full of demons, insanely over-the-top boss fights, and a heavy synthwave soundtrack.",643a8667d7a940b8b36094020fcd0dcf,999.0,$9.99,"['21894', '1210', '1370', '1083', '9547', '1151', '10719']",Cuddle Monster AB,"[{'id': '21894'}, {'id': '1210'}, {'id': '1370'}, {'id': '1083'}, {'id': '9547'}, {'id': '1151'}, {'id': '10719'}]",False,False,False,False,True,False,False,False,True,True,False
271,271,271,206,Control,6/10/2021,6/17/2021,https://store.epicgames.com/en-US/p/control,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
272,272,272,205,Frostpunk,6/3/2021,6/10/2021,https://store.epicgames.com/en-US/p/frostpunk,1d43b9f055f846f38413d036f0cc2a04,"Frostpunk is the first society survival game. As the ruler of the last city on Earth, you have to manage its infrastructure and people to ensure your society's survival. What will you do when pushed to breaking point? Who will you become in the process?",be886d9db65047a89b24cd4317695f18,2999.0,$29.99,"['1188', '21894', '21127', '21129', '9547', '15375', '21137', '21138', '21139', '21140', '21141', '1080', '1146', '1370', '21146', '1115', '21149']",,"[{'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1080'}, {'id': '1146'}, {'id': '1370'}, {'id': '21146'}, {'id': '1115'}, {'id': '21149'}]",False,False,False,False,False,True,True,False,True,True,False
